PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
119161,Residential,1880112000,5479 N PRENTISS ST,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,864,1,3,1,NULL,6500,11/12/2019,95500
119228,Residential,1880179000,5481 N 69TH ST,,2,1380,Ranch,Aluminum/Vinyl,1,1955,6,981,1,3,1,NULL,7070,7/26/2019,53000
119236,Residential,1880187000,7019 W KATHRYN AV,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,864,1,3,1,NULL,6000,7/11/2019,55000
119243,Residential,1880194000,6948 W HERBERT AV,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,864,1,3,1,NULL,6200,4/4/2019,58000
119267,Residential,1880330100,5401 N 72ND ST,,2,1380,Ranch,Brick,1,1956,4,842,1,2,1,NULL,5590,5/3/2019,70000
119269,Residential,1880332100,5415 N 72ND ST,,2,1380,Cape Cod,Aluminum/Vinyl,1,1948,4,904,1,2,1,NULL,8450,12/18/2019,55400
119285,Residential,1880349100,5312 N 74TH ST,,2,1380,Ranch,Brick,1,1954,4,875,1,2,1,NULL,5938,4/26/2019,81500
119336,Residential,1880444110,7213 W HERBERT AV,,2,1380,Ranch,Aluminum/Vinyl,1,1959,5,912,1,3,1,NULL,5760,10/28/2019,72500
119379,Residential,1880621000,7047 W HERBERT AV,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,963,1,3,1,NULL,6000,7/10/2019,73500
119413,Residential,1880655000,7016 W VILLARD AV,,2,1380,Ranch,Aluminum/Vinyl,1,1954,6,963,1,3,1,NULL,6000,2/28/2019,89210
119423,Residential,1880666000,7116 W GRANTOSA DR,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,864,1,3,1,NULL,6000,4/11/2019,80000
119443,Residential,1880717000,6865 W GRANTOSA DR,,2,1380,Ranch,Aluminum/Vinyl,1,1954,5,849,1,3,1,NULL,6240,1/11/2019,55000
119446,Residential,1880720000,6843 W GRANTOSA DR,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,845,1,3,1,NULL,6240,7/10/2019,50000
119453,Residential,1880727000,5315 N 68TH ST,,2,1380,Ranch,Aluminum/Vinyl,1,1954,5,849,1,3,1,NULL,6000,8/30/2019,70000
119473,Residential,1880749000,5254 N 69TH ST,,2,1380,Cape Cod,Aluminum/Vinyl,1,1954,6,1092,1,4,1,NULL,6000,8/16/2019,65000
119478,Residential,1880754000,5302 N 69TH ST,,2,1380,Ranch,Aluminum/Vinyl,1,1954,5,894,1,3,1,NULL,6120,3/25/2019,114900
119495,Residential,1880771000,7001 W GRANTOSA DR,,2,1380,Ranch,Aluminum/Vinyl,1,1955,5,864,1,3,1,NULL,5640,8/23/2019,57488
119511,Residential,1880787000,6908 W TALLMADGE PL,,2,1380,Ranch,Aluminum/Vinyl,1,1954,4,753,1,2,1,NULL,5400,10/31/2019,80000
119569,Residential,1890043114,5268 N 67TH ST,,2,1140,Ranch,Aluminum/Vinyl,1,1968,6,1279,1,4,1,1,5940,8/2/2019,74800
119582,Residential,1890057000,5382 N 66TH ST,,2,1140,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1934,8,1289,1,3,1,NULL,5060,10/7/2019,35116
119623,Residential,1890099000,6500 W VILLARD AV,,2,1140,Cape Cod,Aluminum/Vinyl,1,1950,5,1097,1,4,1,NULL,5400,1/17/2019,99000
119635,Residential,1890112100,5235 N 64TH ST,,2,1140,Ranch,Frame,1,1953,5,1280,1,3,1,NULL,9438,5/10/2019,49000
119662,Residential,1890136123,5225 N 63RD ST,,2,1140,Ranch,Aluminum/Vinyl,1,1966,5,1185,1,3,1,1,6048,3/8/2019,129000
119704,Residential,1890170000,5275 N 62ND ST,,2,1140,Ranch,Aluminum/Vinyl,1,1957,5,900,1,3,1,NULL,5940,1/22/2019,54000
119714,Residential,1890179120,5326 N 63RD ST,,2,1140,Ranch,Aluminum/Vinyl,1,1963,5,1164,1,3,1,1,4620,6/28/2019,48000
119714,Residential,1890179120,5326 N 63RD ST,,2,1140,Ranch,Aluminum/Vinyl,1,1963,5,1164,1,3,1,1,4620,10/18/2019,114000
119746,Residential,1890212000,5309 N 61ST ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1953,6,1203,1,4,1,NULL,5535,1/11/2019,82500
119768,Residential,1890232000,"5204 N 62ND ST, Unit .",,2,1140,Cape Cod,Aluminum/Vinyl,1,1954,6,1005,1,4,1,NULL,6615,4/22/2019,78000
119771,Residential,1890236000,5217 N 61ST ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1955,6,1044,1,4,1,1,5940,3/14/2019,50000
119790,Residential,1890256000,5262 N 61ST ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1953,6,1176,1,2,2,NULL,5940,1/25/2019,47000
119835,Residential,1890505000,5375 N 67TH ST,,2,1140,Ranch,Asphalt/Other,1,1957,5,900,1,3,1,NULL,6210,8/23/2019,55838
119972,Residential,1900224000,5525 W CUSTER AV,,2,1140,Ranch,Frame,1,1953,6,1188,1,4,1,NULL,7315,4/1/2019,10200
119972,Residential,1900224000,5525 W CUSTER AV,,2,1140,Ranch,Frame,1,1953,6,1188,1,4,1,NULL,7315,5/6/2019,39000
120021,Residential,1900301000,5311 N 57TH ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1952,6,1033,1,4,1,1,6615,6/28/2019,52000
120036,Residential,1900407000,5449 N 55TH ST,,2,1140,Ranch,Aluminum/Vinyl,1,1951,4,792,1,2,1,NULL,7448,5/13/2019,30000
120044,Residential,1900502000,5708 W CUSTER AV,,2,1140,Cape Cod,Frame,1,1952,5,946,1,3,1,NULL,5650,3/28/2019,103000
120044,Residential,1900502000,5708 W CUSTER AV,,2,1140,Cape Cod,Frame,1,1952,5,946,1,3,1,NULL,5650,1/2/2019,53000
120065,Residential,1900617000,5616 W CUSTER AV,,2,1140,Cape Cod,Frame,1,1953,6,1216,1,4,1,NULL,5280,5/29/2019,69000
120090,Residential,1900810000,5465 N 53RD ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1952,5,1116,1,3,1,NULL,6885,9/27/2019,40500
120118,Residential,1900915000,5353 N 54TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1954,4,976,1,2,1,NULL,8100,8/23/2019,55339
120168,Residential,1901103000,5415 N 51ST BL,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,5,938,1,3,2,NULL,6144,10/25/2019,87500
120171,Residential,1901106000,5400 N 52ND ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,6,1028,1,3,1,NULL,6656,5/20/2019,103000
120172,Residential,1901107000,5408 N 52ND ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,4,819,1,2,1,NULL,6400,8/19/2019,22000
120217,Residential,1901509000,5424 N 54TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,4,768,1,2,1,NULL,6834,10/17/2019,55000
120244,Residential,1901707000,5500 N 60TH ST,,2,1140,Ranch,Asphalt/Other,1,1954,4,672,1,2,1,NULL,5000,7/5/2019,35000
120281,Residential,1901925000,5509 N 54TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,6,1027,1,4,1,NULL,5984,4/18/2019,80000
120322,Residential,1909683000,5466 N 57TH ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1953,5,1028,1,3,1,NULL,6439,4/29/2019,103000
120322,Residential,1909683000,5466 N 57TH ST,,2,1140,Cape Cod,Aluminum/Vinyl,1,1953,5,1028,1,3,1,NULL,6439,2/12/2019,44000
120370,Residential,1909734211,5631-5635 W SILVER SPRING DR,,2,1140,Triplex,Masonry/Frame,2,1965,15,4151,3,9,3,3,8325,9/6/2019,188600
120371,Residential,1909734212,5554 N 57TH ST,,2,1140,Townhouse,Masonry/Frame,2,1965,11,2746,2,6,2,2,9615,5/29/2019,146000
120452,Residential,1909820000,5362 N 58TH ST,,2,1140,Ranch,Block,1,1948,4,750,1,2,1,NULL,6160,2/15/2019,48000
120547,Residential,1909926000,5363--A N 52ND ST,,1,1140,Duplex N/S,Aluminum/Vinyl,1.5,1955,9,1915,2,5,2,NULL,8100,7/24/2019,114760
120566,Residential,1909946000,5210 W VILLARD AV,,1,1140,Cape Cod,Aluminum/Vinyl,1.5,1937,7,1566,1,4,2,NULL,5400,9/4/2019,42900
120614,Residential,1909996000,5257 N 51ST BL,,1,1140,Cape Cod,Aluminum/Vinyl,1,1935,5,1148,1,3,1,NULL,7920,7/12/2019,30000
120630,Residential,1910018000,5232 N 45TH ST,,1,1140,Cape Cod,Frame,1,1950,6,1033,1,4,1,NULL,5580,7/12/2019,20000
120644,Residential,1910033000,5234 N 46TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1947,4,680,1,2,1,NULL,6125,3/1/2019,8000
120651,Residential,1910041000,4508 W VILLARD AV,,1,1140,Ranch,Aluminum/Vinyl,1,1953,5,936,1,3,1,NULL,4320,8/30/2019,37000
120660,Residential,1910050000,4630 W VILLARD AV,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,720,1,2,1,NULL,4752,3/1/2019,18000
120691,Residential,1910214000,5011 W CUSTER AV,,1,1140,Cape Cod,Aluminum/Vinyl,1,1950,4,770,1,2,1,NULL,5760,6/28/2019,41000
120693,Residential,1910216000,5361 N 50TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1950,4,720,1,2,1,NULL,5760,7/26/2019,55000
120714,Residential,1910237000,5262 N 50TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1950,4,720,1,2,1,NULL,6384,11/14/2019,24000
120751,Residential,1910412000,5300 N 51ST BL,,1,1140,Cape Cod,Brick,1,1951,6,1379,1,4,1,1,5850,8/2/2019,142500
120770,Residential,1910509000,5244 N 45TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,822,1,2,1,NULL,5490,7/18/2019,15000
120770,Residential,1910509000,5244 N 45TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,822,1,2,1,NULL,5490,10/18/2019,30000
120773,Residential,1910512000,5259 N 45TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,848,1,2,1,NULL,7250,6/19/2019,29000
120776,Residential,1910515000,5246 N 46TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,819,1,2,1,NULL,5625,1/24/2019,24910
120776,Residential,1910515000,5246 N 46TH ST,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,819,1,2,1,NULL,5625,1/25/2019,24910
120779,Residential,1910518000,5261 N 46TH ST,,1,1140,Ranch,Frame,1,1951,4,803,1,2,1,NULL,5160,8/18/2019,30000
120855,Residential,1919826000,4401 W CUSTER AV,,1,1140,Ranch,Stone,1,1952,4,1097,1,2,1,NULL,6000,5/10/2019,76500
120872,Residential,1919845000,5305 N SHERMAN BL,,1,1140,Cottage,Aluminum/Vinyl,2,1915,5,1338,1,3,1,NULL,4800,7/12/2019,36000
120872,Residential,1919845000,5305 N SHERMAN BL,,1,1140,Cottage,Aluminum/Vinyl,2,1915,5,1338,1,3,1,NULL,4800,7/23/2019,40000
120881,Residential,1919855000,4835 W CUSTER AV,,1,1140,Ranch,Aluminum/Vinyl,1,1951,4,720,1,3,1,NULL,6600,6/6/2019,90000
120889,Residential,1919863000,5349 N 48TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1.5,1939,6,1206,1,3,1,NULL,5125,5/13/2019,87350
120893,Residential,1919867000,5325 N 48TH ST,,1,1140,Residence O/S,Aluminum/Vinyl,1,1936,5,808,1,2,1,NULL,5125,5/17/2019,40000
120912,Residential,1919888000,4715 W CUSTER AV,,1,1140,Cape Cod,Aluminum/Vinyl,1.5,1952,5,1226,1,3,2,NULL,4800,3/22/2019,91000
120944,Residential,1919921000,5238 N 48TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1951,5,1279,1,3,1,1,5125,4/26/2019,60000
120988,Residential,1919968000,5261 N 48TH ST,,1,1140,Cape Cod,Aluminum/Vinyl,1,1950,6,1052,1,4,1,NULL,5125,1/31/2019,72500
120996,Residential,1919979000,5243 N 49TH ST,,1,1140,Duplex N/S,Aluminum/Vinyl,1.5,1946,10,1689,2,5,2,1,7150,6/20/2019,99900
121038,Residential,1920022000,5568 N 38TH ST,,1,1160,Residence O/S,Stucco,1,1923,4,1371,1,3,1,NULL,5400,6/20/2019,280000
121094,Residential,1920083000,5410 N 39TH ST,,1,1160,Duplex N/S,Brick,2,1948,8,1688,2,4,2,NULL,7200,8/16/2019,68800
121098,Residential,1920087000,5428 N 39TH ST,,1,1160,Residence O/S,Aluminum/Vinyl,1.5,1926,6,1138,1,3,1,NULL,4800,1/29/2019,33500
121118,Residential,1920110000,3828 W SHERIDAN AV,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,6,1687,1,3,1,2,4440,9/20/2019,109000
121129,Residential,1920122000,5566 N 39TH ST,,1,1160,Milwaukee Bungalow,Stucco,1,1923,6,1131,1,3,1,NULL,4800,11/26/2019,30000
121166,Residential,1920164000,3905-3907 W SHERIDAN AV,,1,1160,Duplex O/S,Aluminum/Vinyl,1.5,1929,10,1960,2,4,2,NULL,4200,11/19/2019,65000
121179,Residential,1920177000,5411 N 39TH ST,,1,1160,Dplx Bungalow,Asphalt/Other,1.5,1927,10,1778,2,3,2,NULL,4080,11/18/2019,92000
121207,Commercial,1920314000,3618-3620 W VILLARD AV,,1,6232,"Store Building - Single tenant, 1 story",Brick,1,1927,NULL,2895,1,NULL,NULL,NULL,3600,8/23/2019,63000
121241,Residential,1920353000,5248 N 36TH ST,,1,1160,Residence O/S,Aluminum/Vinyl,1,1892,6,1208,1,4,1,NULL,5400,7/12/2019,21500
121366,Residential,1920495000,5349 N 35TH ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1926,8,1793,1,4,2,NULL,4800,2/28/2019,64000
121379,Residential,1920509000,5324 N 36TH ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,5,1240,1,3,1,NULL,5400,4/5/2019,30000
121409,Residential,1920538100,5406 N 37TH ST,,1,1160,Duplex O/S,Frame,2,1902,10,1920,2,4,2,NULL,7490,3/15/2019,43000
121446,Residential,1920578100,5450--A N 36TH ST,,1,1160,Duplex O/S,Aluminum/Vinyl,1.5,1905,9,1571,2,4,2,NULL,7200,10/11/2019,82000
121452,Residential,1920586000,5565 N 35TH ST,,1,1160,Residence O/S,Aluminum/Vinyl,1,1926,8,1660,1,5,1,NULL,5400,6/20/2019,280000
121514,Residential,1920714000,5301 N 37TH ST,,1,1160,Residence O/S,Aluminum/Vinyl,2,1906,7,1512,1,3,2,NULL,3600,5/28/2019,50000
121557,Residential,1920762000,5277 N 38TH ST,,1,1160,Duplex O/S,Aluminum/Vinyl,1.5,1903,9,1787,2,4,2,NULL,6240,4/18/2019,50000
121588,Residential,1920793000,5308 N 39TH ST,,1,1160,Cottage,Aluminum/Vinyl,1,1910,6,1224,1,4,1,NULL,6000,6/7/2019,101000
121595,Residential,1920800000,5342--A N 39TH ST,,1,1160,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,10,1893,2,4,2,NULL,4320,2/22/2019,163000
121614,Residential,1920819000,5323 N 39TH ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,1308,1,4,1,1,3840,3/27/2019,75000
121699,Residential,1921158000,5412 N 42ND ST,,1,1160,Ranch,Brick,1,1946,4,744,1,2,1,NULL,4320,11/13/2019,41825
121761,Residential,1921229000,5514 N 42ND ST,,1,1160,Cape Cod,Brick,1,1948,4,1098,1,3,1,NULL,4320,4/23/2019,64500
121870,Residential,1930120000,5278-5280 N 28TH ST,,1,1200,Duplex N/S,Aluminum/Vinyl,2,1954,8,1536,2,4,2,NULL,5880,3/13/2019,31000
121882,Residential,1930203000,5571 N 34TH ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,7,1240,1,3,1,NULL,3600,10/17/2019,48500
121913,Residential,1930240000,5539 N 33RD ST,,1,1160,Colonial,Aluminum/Vinyl,2,1935,6,1418,1,3,1,1,4200,5/20/2019,72500
121932,Residential,1930259000,5554 N 34TH ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,6,1079,1,3,1,NULL,3600,9/30/2019,52500
121947,Residential,1930279000,5515 N 32ND ST,,1,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,7,1381,1,3,1,NULL,3600,3/1/2019,75000
121970,Residential,1930303000,5555 N 31ST ST,,1,1160,Residence O/S,Asphalt/Other,1,1900,5,1330,1,4,1,NULL,3600,10/18/2019,30000
121980,Residential,1930313000,3124 W SHERIDAN AV,,1,1160,Ranch,Brick,1,1948,7,1274,1,4,2,NULL,5040,2/11/2019,65000
121988,Residential,1930321000,5544 N 32ND ST,,1,1160,Milwaukee Bungalow,Brick,1,1928,8,1629,1,4,1,NULL,4440,11/7/2019,48000
122028,Residential,1930437000,2821 W VILLARD AV,,1,1200,Cape Cod,Aluminum/Vinyl,1,1940,6,1233,1,3,1,1,5060,11/19/2019,74000
122051,Commercial,1930501111,5300 N 33RD ST,,1,6420,Warehouse Building - 1 Story,Brick,1,1933,NULL,193000,3,NULL,NULL,NULL,557132,7/17/2019,2070000
122089,Residential,1930812000,5249 N 28TH ST,,1,1200,Ranch,Aluminum/Vinyl,1,1951,4,672,1,2,1,NULL,5588,4/30/2019,90000
122090,Residential,1930813000,5243 N 28TH ST,,1,1200,Ranch,Aluminum/Vinyl,1,1951,4,672,1,2,1,NULL,5805,4/30/2019,90000
122129,Commercial,1939959100,5445 N 27TH ST,,1,6232,Warehouse Building - 1 Story,Concrete Block,1,1955,NULL,27252,1,NULL,NULL,NULL,61288,7/2/2019,575000
122139,Lg Apartment,1939973000,5262 N TEUTONIA AV,,1,6641,AP1 (Conventional Apt with 4-6 Units),Brick,2,1955,0,3358,4,2,NULL,NULL,7303,6/14/2019,156000
122174,Residential,1940015000,2600 W VILLARD AV,,1,1200,Ranch,Stone,1,1950,6,1817,1,3,1,NULL,5772,3/22/2019,118500
122189,Residential,1940109000,2259 W ROHR AV,,1,1200,Ranch,Aluminum/Vinyl,1,1955,5,1082,1,3,1,NULL,8600,4/18/2019,105000
122219,Residential,1940139000,2214 W ROHR AV,,1,1200,Ranch,Aluminum/Vinyl,1,1955,5,1082,1,3,1,NULL,5508,2/27/2019,137000
122238,Residential,1940178000,2408 W LAWN AV,,1,1200,Ranch,Aluminum/Vinyl,1,1955,5,1082,1,3,1,NULL,7854,10/4/2019,56100
122329,Residential,1940534000,5348 N 26TH ST,,1,1200,Ranch,Aluminum/Vinyl,1,1949,4,768,1,2,1,NULL,6110,10/25/2019,64000
122366,Residential,1950013000,1713-1715 W CUSTER AV,,1,1200,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,11,2150,2,4,2,NULL,8601,9/25/2019,86000
122427,Residential,1950078000,1607 W LAWN AV,,1,1200,Colonial,Frame,2,1951,6,1633,1,3,1,NULL,20313,1/11/2019,146000
122468,Residential,1950221000,1900 W BIRCH CT,,1,1200,Ranch,Aluminum/Vinyl,1,1954,6,963,1,3,1,NULL,6840,5/1/2019,113400
122537,Residential,1950291000,2127 W NEIL PL,,1,1200,Cape Cod,Aluminum/Vinyl,1,1954,5,1184,1,2,1,1,5040,10/25/2019,141900
122636,Residential,1959921000,5457 N 13TH ST,,1,1220,Cape Cod,Brick,1,1954,6,1430,1,4,1,NULL,6649,5/31/2019,143500
122639,Residential,1959924000,5487 N 13TH ST,,1,1220,Ranch,Brick,1,1955,5,1194,1,3,1,NULL,5777,4/19/2019,150000
122674,Residential,1959981300,5470 N 19TH ST,,1,1200,Duplex N/S,Aluminum/Vinyl,2,1962,10,2081,2,6,2,NULL,4800,11/19/2019,130000
122687,Residential,1959989110,5433 N GREEN BAY AV,,1,1200,Residence O/S,Brick,1,1929,7,1390,1,3,1,1,7605,2/11/2019,95000
122690,Residential,1959993112,5400 N 20TH ST,,1,1200,Ranch,Brick,1,1950,4,904,1,2,1,NULL,3400,5/20/2019,71000
122756,Residential,1960127000,5523 N 11TH ST,,1,1220,Ranch,Brick,1,1946,4,938,1,2,2,NULL,6750,7/12/2019,170000
122758,Residential,1960129000,1029 W SILVER SPRING DR,,1,1220,Ranch,Brick,1,1951,4,1132,1,2,1,NULL,7320,6/14/2019,131500
122788,Residential,1960160000,5473 N 12TH ST,,1,1220,Cape Cod,Brick,1,1952,6,1315,1,4,2,1,6750,10/10/2019,160000
122790,Residential,1960162000,1201 W BIRCH AV,,1,1220,Ranch,Frame,1,1952,6,1247,1,3,1,NULL,6750,6/7/2019,175000
122798,Residential,1960170000,5444 N 12TH ST,,1,1220,Cape Cod,Brick,1,1954,5,1620,1,3,1,1,7956,4/17/2019,167500
122831,Residential,2030256000,4802 N MOHAWK AV,,6,1220,Ranch,Asphalt/Other,1,1946,5,1079,1,3,1,NULL,5400,10/7/2019,28000
122944,Residential,2050306000,5076 N 20TH ST,,1,1340,Ranch,Aluminum/Vinyl,1,1953,5,1082,1,3,1,NULL,6600,4/10/2019,103000
123013,Residential,2050413000,1830 W FAIRMOUNT AV,,1,1340,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,7,1783,1,4,2,NULL,5760,7/30/2019,140000
123028,Residential,2050425200,1930 W FAIRMOUNT AV,,1,1340,Cape Cod,Stucco,1.5,1939,5,1279,1,2,1,1,3195,9/30/2019,51000
123111,Residential,2050614000,4908 N 19TH PL,,1,1340,Dplx Bungalow,Stucco,1.5,1924,7,1344,2,3,2,NULL,5400,12/2/2019,75000
123111,Residential,2050614000,4908 N 19TH PL,,1,1340,Dplx Bungalow,Stucco,1.5,1924,7,1344,2,3,2,NULL,5400,12/2/2019,85000
123117,Residential,2050620000,4925 N 19TH ST,,1,1340,Cape Cod,Aluminum/Vinyl,1,1949,6,1176,1,3,1,NULL,5400,9/28/2019,105000
123160,Residential,2059996000,5045 N GREEN BAY AV,,1,1340,Residence O/S,Aluminum/Vinyl,1,1858,5,980,1,2,2,NULL,12000,6/18/2019,119900
123304,Residential,2060312000,5011 N 23RD ST,,1,1340,Cape Cod,Aluminum/Vinyl,1,1940,4,1072,1,3,1,NULL,5934,1/30/2019,84000
123306,Residential,2060401000,2333 W LANCASTER AV,,1,1340,Ranch,Brick,1,1951,7,2183,1,4,1,NULL,6450,9/26/2019,145000
123391,Residential,2060650000,4908 N 25TH ST,,1,1340,Cape Cod,Brick,1.5,1937,6,1212,1,3,2,NULL,5670,5/30/2019,67000
123437,Residential,2060804000,5124 N 24TH PL,,1,1340,Cape Cod,Frame,1,1949,7,1092,1,4,1,1,4800,6/17/2019,107000
123443,Residential,2060810000,5107 N 24TH ST,,1,1340,Ranch,Brick,1,1952,5,938,1,3,1,NULL,4800,11/12/2019,105000
123507,Residential,2060876000,4888 N 24TH PL,,1,1340,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,7,1564,1,4,2,NULL,4800,9/13/2019,97500
123586,Residential,2061323000,4960 N 21ST ST,,1,1340,Cape Cod,Frame,1,1950,6,1198,1,4,1,NULL,4945,5/31/2019,102000
123627,Residential,2061638000,4836 N 21ST ST,,1,1340,Ranch,Aluminum/Vinyl,1,1951,4,756,1,2,1,NULL,4830,8/9/2019,80000
123654,Residential,2069950000,4879 N 21ST ST,,1,1340,Cape Cod,Stucco,1,1948,6,1113,1,3,1,NULL,4800,3/11/2019,73000
123953,Residential,2070717000,2700 W STARK ST,,1,1340,Residence O/S,Brick,1.5,1930,6,1648,1,3,1,NULL,3600,10/25/2019,58500
123976,Lg Apartment,2070802000,5151 N 27TH ST,,1,6641,AP1 (Conventional Apt with 4-6 Units),Brick,2,1960,0,4031,4,2,NULL,NULL,9702,10/14/2019,110000
124085,Residential,2080146000,5111 N HOPKINS ST,,1,1440,Cape Cod,Brick,1,1949,7,1210,1,4,1,NULL,6300,9/20/2019,45000
124171,Residential,2080244000,4954 N SHERMAN BL,,1,1440,Duplex O/S,Brick,1.5,1930,8,1686,2,4,1,2,8756,8/13/2019,65000
124174,Residential,2080248000,4235 W FAIRMOUNT AV,,1,1440,Cape Cod,Brick,1,1937,5,1044,1,3,1,1,6370,6/28/2019,61000
124248,Residential,2080536000,4860 N 37TH ST,,1,1440,Dplx Bungalow,Aluminum/Vinyl,1.5,1920,9,1973,2,4,2,NULL,5400,2/15/2019,43000
124251,Residential,2080539000,4844 N 37TH ST,,1,1440,Milwaukee Bungalow,Frame,1,1927,6,1539,1,4,1,NULL,3600,8/26/2019,38000
124254,Residential,2080542000,4832 N 37TH ST,,1,1440,Ranch,Aluminum/Vinyl,1,1957,5,972,1,3,1,NULL,3480,2/26/2019,49900
124306,Residential,2080609000,4824 N 39TH ST,,1,1440,Cape Cod,Asphalt/Other,1,1953,4,1301,1,3,1,NULL,4600,5/1/2019,36500
124314,Lg Apartment,2080620000,3829 W FAIRMOUNT AV,,1,6641,AP1 (Conventional Apt with 4-6 Units),Brick,2,1957,0,3464,4,2,NULL,NULL,7200,11/7/2019,105555
124370,Residential,2080684000,4962 N 37TH ST,,1,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,7,1509,1,3,1,NULL,3600,12/10/2019,59361
124438,Residential,2080823000,5023 N 37TH ST,,1,1440,Residence O/S,Aluminum/Vinyl,1.5,1907,7,1494,1,4,1,NULL,6000,7/17/2019,65000
124455,Residential,2080841000,5034 N 39TH ST,,1,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,6,1093,1,3,1,NULL,3690,6/24/2019,27175
124476,Residential,2080862000,5065 N 38TH ST,,1,1440,Ranch,Aluminum/Vinyl,1,1951,4,725,1,2,1,NULL,3870,10/24/2019,34400
265051,Residential,2080867100,5160 N 39TH ST,,1,1440,Residence O/S,Aluminum/Vinyl,1,1920,5,940,1,3,1,NULL,9225,9/12/2019,62000
124502,Residential,2080888000,5147 N 38TH ST,,1,1440,Ranch,Frame,1,1948,4,667,1,2,1,NULL,3600,8/23/2019,37000
124581,Residential,2081078000,4118 W HAMPTON AV,,1,1440,Ranch,Brick,1,1949,4,744,1,2,1,NULL,3920,10/22/2019,38000
124622,Residential,2081208000,5028 N SHERMAN BL,,1,1440,Ranch,Brick,1,1951,5,1101,1,3,2,NULL,7000,5/30/2019,62118
124666,Residential,2081403000,4965 N 42ND ST,,1,1440,Cape Cod,Aluminum/Vinyl,1,1955,5,1157,1,3,1,NULL,4365,3/1/2019,49000
124740,Residential,2090045000,5050 N 51ST BL,,1,1150,Ranch,Aluminum/Vinyl,1,1951,4,720,1,2,1,NULL,5280,7/18/2019,49000
124760,Residential,2090065100,4958 N 51ST BL,,1,1150,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,5,1539,1,3,2,NULL,6528,9/11/2019,42000
124801,Lg Apartment,2090109000,4919 W LUSCHER AV,,1,6672,AP1 (Conventional Apt with 4-6 Units),Masonary Frame,2,1957,0,2715,4,2,NULL,NULL,7920,1/2/2019,128000
124801,Lg Apartment,2090109000,4919 W LUSCHER AV,,1,6672,AP1 (Conventional Apt with 4-6 Units),Masonary Frame,2,1957,0,2715,4,1,NULL,NULL,7920,1/2/2019,128000
124885,Residential,2090200000,5158 N 49TH ST,,1,1150,Ranch,Aluminum/Vinyl,1,1953,5,845,1,3,1,NULL,6250,5/3/2019,43500
124890,Residential,2090206000,5116 N 49TH ST,,1,1150,Cape Cod,Brick,1.5,1951,9,2111,1,5,2,NULL,7000,5/29/2019,70000
124926,Residential,2090246000,4954 N 49TH ST,,1,1150,Duplex N/S,Aluminum/Vinyl,2,1956,10,2209,2,6,2,1,6160,9/4/2019,78000
